   NO.      Round     Ori_Content   Lack_Content   Extra_Content   Final_Cover      Recall     
   3662       11           5             -2              0             1.4             7       
   3663       10           4             -3              0            1.75             7       
   3664       10           3             -2              0       1.6666666666666667       5       
   3665       11           5             -2              0             1.4             7       
   3666       11           8              2              0            0.75             6       
   3667       9            2             -2              0             2.0             5       
   3668       11           4             -2              0             1.5             6       
   3669       11           5             -1              0             1.2             6       
   3670       11           5             -1              0             1.2             6       
   3671       11           5             -1              0             1.2             6       
   3672       9            3             -2              0       1.6666666666666667       5       
   3673       10           4             -2              0             1.5             6       
   3674       9            4             -1              0            1.25             6       
   3675       11           6             -1              0       1.1666666666666667       7       
   3676       11           6             -1              0       1.1666666666666667       7       
   3677       10           4             -1              0            1.25             6       
   3678       11           6             -1              0       1.1666666666666667       7       
   3679       11           9              3              0       0.6666666666666666       6       
   3680       11           5             -2              0             1.4             7       
   3681       11           5             -2              0             1.4             7       
   3682       10           4             -2              0             1.5             6       
   3683       11           7              1              0       0.8571428571428571       6       
   3684       11           8              1              0            0.875            7       
   3685       11           4             -3              0            1.75             8       
   3686       11           6              0              0             1.0             6       
   3687       11           7              0              0             1.0             7       
   3688       11           7              0              0             1.0             7       
   3689       11           4             -1              0            1.25             5       
   3690       10           4             -2              0             1.5             6       
   3691       11           9              2              0       0.7777777777777778       7       
   3692       10           4             -2              0             1.5             6       
   3693       10           2             -2              0             2.0             4       
   3694       11           5             -1              0             1.2             6       
   3695       11           6             -1              0       1.1666666666666667       7       
   3696       10           4             -1              0            1.25             5       
   3697       11           8              2              0            0.75             6       
   3698       11           5              0              0             1.0             5       
   3699       11           6              0              0             1.0             6       
   3700       11           4             -1              0            1.25             5       
   3701       9            2             -2              0             2.0             5       
   3702       11           5             -1              0             1.2             6       
   3703       10           4             -3              0            1.75             7       
   3704       11           8              1              0            0.875            7       
   3705       10           3             -2              0       1.6666666666666667       5       
   3706       10           3             -2              0       1.6666666666666667       5       
   3707       11           5              0              0             1.0             5       
   3708       11           5             -2              0             1.4             7       
   3709       10           2             -2              0             2.0             4       
   3710       10           5             -1              0             1.2             6       
   3711       10           4             -2              0             1.5             6       
   3712       9            2             -2              0             2.0             5       
   3713       10           5              0              0             1.0             5       
   3714       11           5             -2              0             1.4             7       
   3715       9            2             -2              0             2.0             5       
   3716       11           6             -1              0       1.1666666666666667       7       
   3717       11           5             -2              0             1.4             7       
   3718       10           4             -3              0            1.75             7       
   3719       10           3             -1              0       1.3333333333333333       4       
   3720       10           2             -2              0             2.0             4       
   3721       11           4             -1              0            1.25             5       
   3722       11           6              0              0             1.0             6       
   3723       10           4             -1              0            1.25             5       
   3724       10           4             -3              0            1.75             7       
   3725       11           6              0              0             1.0             6       
   3726       11           7              0              0             1.0             7       
   3727       11           8              1              0            0.875            7       
   3728       11           6              0              0             1.0             6       
   3729       10           2             -2              0             2.0             4       
   3730       10           5             -2              0             1.4             7       
   3731       10           5             -2              0             1.4             7       
   3732       10           3             -2              0       1.6666666666666667       6       
   3733       11           4             -1              0            1.25             5       
   3734       11           4             -1              0            1.25             5       
   3735       11           6              0              0             1.0             6       
   3736       11           5             -2              0             1.4             7       
   3737       11           4             -2              0             1.5             6       
   3738       10           3             -3              0             2.0             6       
   3739       9            3             -2              0       1.6666666666666667       6       
   3740       9            2             -2              0             2.0             5       
   3741       10           2             -2              0             2.0             4       
   3742       11           5             -1              0             1.2             6       
   3743       10           5             -2              0             1.4             7       
   3744       11           5             -2              0             1.4             7       
   3745       10           3             -2              0       1.6666666666666667       6       
   3746       11           5             -2              0             1.4             7       
   3747       10           2             -2              0             2.0             4       
   3748       11           6              0              0             1.0             6       
   3749       11           5             -2              0             1.4             7       
   3750       11           5             -2              0             1.4             7       
   3751       11           5             -1              0             1.2             6       
   3752       10           3             -2              0       1.6666666666666667       5       
   3753       11           5             -2              0             1.4             7       
   3754       9            2             -2              0             2.0             5       
   3755       11           9              3              0       0.6666666666666666       6       
   3756       11           5             -2              0             1.4             7       
   3757       11           7              0              0             1.0             7       
   3758       11           7              0              0             1.0             7       
   3759       10           4             -3              0            1.75             7       
   3760       11           6              0              0             1.0             6       
   3761       10           5             -1              0             1.2             6       
   3762       11           6             -1              0       1.1666666666666667       7       
   3763       11           4             -1              0            1.25             5       
   3764       11           5             -2              0             1.4             7       
   3765       11           6              0              0             1.0             6       
   3766       11           6              0              0             1.0             6       
   3767       10           4             -2              0             1.5             6       
   3768       11           6              0              0             1.0             6       
   3769       10           3             -2              0       1.6666666666666667       6       
   3770       10           4             -1              0            1.25             5       
   3771       10           4             -2              0             1.5             6       
   3772       11           6              0              0             1.0             6       
   3773       11           7              1              0       0.8571428571428571       6       
   3774       11           7              1              0       0.8571428571428571       6       
   3775       11           6              0              0             1.0             6       
   3776       10           3             -2              0       1.6666666666666667       6       
   3777       11           5             -1              0             1.2             6       
   3778       10           4             -2              0             1.5             6       
   3779       10           4             -3              0            1.75             8       
   3780       10           5             -2              0             1.4             7       
   3781       9            4             -1              0            1.25             7       
   3782       11           8              1              0            0.875            7       
   3783       11           6             -2              0       1.3333333333333333       8       
   3784       11           7              0              0             1.0             7       
   3785       11           6             -1              0       1.1666666666666667       7       
   3786       11           7              1              0       0.8571428571428571       6       
   3787       11           6             -1              0       1.1666666666666667       7       
   3788       9            2             -2              0             2.0             5       
   3789       11           5             -2              0             1.4             7       
   3790       10           7              1              0       0.8571428571428571       6       
   3791       11           6              0              0             1.0             6       
   3792       11           5             -2              0             1.4             7       
   3793       11           5              0              0             1.0             5       
   3794       11           5              0              0             1.0             5       
   3795       11           5             -2              0             1.4             7       
   3796       10           5             -1              0             1.2             6       
   3797       9            2             -2              0             2.0             5       
   3798       10           4             -2              0             1.5             6       
   3799       11           5             -2              0             1.4             7       
   3800       11           4             -2              0             1.5             6       
   3801       10           4             -1              0            1.25             5       
   3802       11           6             -1              0       1.1666666666666667       7       
   3803       11           5              0              0             1.0             5       
   3804       11           4             -3              0            1.75             8       
   3805       11           5             -2              0             1.4             7       
   3806       11           6              0              0             1.0             6       
   3807       11           8              1              0            0.875            7       
   3808       11           6              0              0             1.0             6       
   3809       11           7              1              0       0.8571428571428571       6       
   3810       9            2             -2              0             2.0             5       
   3811       11           7              0              0             1.0             7       
   3812       10           4              0              0             1.0             4       
   3813       10           5             -1              0             1.2             6       
   3814       11           5             -1              0             1.2             6       
   3815       11           7              0              0             1.0             7       
   3816       11           6              0              0             1.0             6       
   3817       10           3             -2              0       1.6666666666666667       6       
   3818       11           5             -1              0             1.2             6       
   3819       10           4             -1              0            1.25             5       
   3820       10           7              0              0             1.0             7       
   3821       11           5             -2              0             1.4             7       
   3822       11           6             -1              0       1.1666666666666667       7       
   3823       10           3             -2              0       1.6666666666666667       6       
   3824       11           8              1              0            0.875            7       
   3825       11           4             -2              0             1.5             6       
   3826       9            2             -2              0             2.0             4       
   3827       11           7              0              0             1.0             7       
   3828       10           6             -2              0       1.3333333333333333       8       
   3829       11           7              0              0             1.0             7       
   3830       11           5             -1              0             1.2             6       
   3831       11           7              0              0             1.0             7       
   3832       11           6             -1              0       1.1666666666666667       7       
   3833       11           4             -1              0            1.25             5       
   3834       10           6              0              0             1.0             6       
   3835       11           5             -1              0             1.2             6       
   3836       11           5              0              0             1.0             5       
   3837       11           8              2              0            0.75             6       
   3838       11           7              0              0             1.0             7       
   3839       11           5             -2              0             1.4             7       
   3840       10           4             -2              0             1.5             7       
   3841       10           4             -3              0            1.75             7       
   3842       10           4             -1              0            1.25             6       
   3843       10           7              0              0             1.0             7       
   3844       10           3             -1              0       1.3333333333333333       4       
   3845       11           5             -1              0             1.2             6       
   3846       11           6             -1              0       1.1666666666666667       7       
   3847       11           5             -3              0             1.6             8       
   3848       11           7              0              0             1.0             7       
   3849       11           5             -1              0             1.2             6       
   3850       10           5             -2              0             1.4             7       
   3851       10           4             -1              0            1.25             5       
   3852       10           4             -1              0            1.25             5       
   3853       11           6              0              0             1.0             6       
   3854       11           6              1              0       0.8333333333333334       5       
   3855       11           7              0              0             1.0             7       
   3856       11           6             -1              0       1.1666666666666667       7       
   3857       11           8              1              0            0.875            7       
   3858       11           7              1              0       0.8571428571428571       6       
   3859       11           5             -2              0             1.4             7       
   3860       10           4             -3              0            1.75             7       
   3861       11           6              0              0             1.0             6       
   3862       10           3             -1              0       1.3333333333333333       4       
   3863       10           4             -3              0            1.75             7       
   3864       10           3             -2              0       1.6666666666666667       5       
   3865       11           5             -2              0             1.4             7       
   3866       10           3             -3              0             2.0             6       
   3867       11           5             -1              0             1.2             6       
   3868       11           9              2              0       0.7777777777777778       7       
   3869       11           4             -1              0            1.25             5       
   3870       11           6              0              0             1.0             6       
   3871       11           7              0              0             1.0             7       
   3872       9            3             -2              0       1.6666666666666667       6       
   3873       11           7              0              0             1.0             7       
   3874       11           6             -1              0       1.1666666666666667       7       
   3875       10           5              0              0             1.0             5       
   3876       10           4             -2              0             1.5             6       
   3877       10           4              0              0             1.0             4       
   3878       10           6             -1              0       1.1666666666666667       7       
   3879       11           5             -2              0             1.4             7       
   3880       11           4             -3              0            1.75             7       
   3881       11           5             -2              0             1.4             7       
   3882       10           7              0              0             1.0             7       
   3883       11           8              1              0            0.875            7       
   3884       10           7              0              0             1.0             7       
   3885       11           6              0              0             1.0             6       
   3886       11           6             -1              0       1.1666666666666667       7       
   3887       10           4             -1              0            1.25             5       
   3888       10           4             -1              0            1.25             6       
   3889       11           6             -1              0       1.1666666666666667       7       
   3890       11           4             -3              0            1.75             7       
   3891       11           7              0              0             1.0             7       
   3892       10           4             -3              0            1.75             7       
   3893       11           7              0              0             1.0             7       
   3894       11           6             -1              0       1.1666666666666667       7       
   3895       11           5             -1              0             1.2             6       
   3896       11           5             -1              0             1.2             6       
   3897       11           7              1              0       0.8571428571428571       6       
   3898       11           6             -2              0       1.3333333333333333       8       
   3899       11           5             -2              0             1.4             7       
   3900       11           6              0              0             1.0             6       
   3901       10           4             -2              0             1.5             6       
   3902       11           5             -2              0             1.4             7       
   3903       11           6              0              0             1.0             6       
   3904       11           6             -1              0       1.1666666666666667       7       
   3905       11           5             -2              0             1.4             7       
   3906       10           3             -1              0       1.3333333333333333       4       
   3907       11           8              1              0            0.875            7       
   3908       9            3             -2              0       1.6666666666666667       7       
   3909       10           4             -3              0            1.75             7       
   3910       9            4             -1              0            1.25             6       
   3911       11           6              0              0             1.0             6       
   3912       11           8              1              0            0.875            7       
   3913       11           5             -1              0             1.2             6       
   3914       11           6             -1              0       1.1666666666666667       7       
   3915       11           5             -1              0             1.2             6       
   3916       11           6              0              0             1.0             6       
   3917       11           7              0              0             1.0             7       
   3918       11           7              1              0       0.8571428571428571       6       
   3919       11           6              0              0             1.0             6       
   3920       10           5             -2              0             1.4             7       
   3921       10           3             -2              0       1.6666666666666667       6       
   3922       11           5             -2              0             1.4             7       
   3923       11           5             -2              0             1.4             7       
   3924       11           5             -2              0             1.4             7       
   3925       11           5             -1              0             1.2             6       
   3926       11           5             -1              0             1.2             6       
   3927       10           3             -2              0       1.6666666666666667       5       
   3928       11           4             -1              0            1.25             5       
   3929       10           5             -1              0             1.2             7       
   3930       11           5             -2              0             1.4             7       
   3931       11           6             -1              0       1.1666666666666667       7       
   3932       11           5             -2              0             1.4             7       
   3933       10           6             -1              0       1.1666666666666667       7       
   3934       11           4             -2              0             1.5             6       
   3935       10           4             -3              0            1.75             7       
   3936       11           7              0              0             1.0             7       
   3937       10           4             -3              0            1.75             8       
   3938       10           3             -2              0       1.6666666666666667       5       
   3939       11           6             -1              0       1.1666666666666667       7       
   3940       10           4             -2              0             1.5             6       
   3941       11           4             -3              0            1.75             7       
   3942       11           7              0              0             1.0             7       
   3943       10           4             -2              0             1.5             6       
   3944       11           6             -1              0       1.1666666666666667       7       
   3945       10           3             -3              0             2.0             7       
   3946       11           5             -1              0             1.2             6       
   3947       11           6              0              0             1.0             6       
   3948       9            2             -2              0             2.0             5       
   3949       11           6             -1              0       1.1666666666666667       7       
   3950       11           5             -2              0             1.4             7       
   3951       10           3             -2              0       1.6666666666666667       5       
   3952       11           5              0              0             1.0             5       
   3953       11           6             -1              0       1.1666666666666667       7       
   3954       11           6             -1              0       1.1666666666666667       7       
   3955       10           3             -3              0             2.0             6       
   3956       11           6              0              0             1.0             6       
   3957       11           6              0              0             1.0             6       
   3958       11           7              0              0             1.0             7       
   3959       9            2             -2              0             2.0             5       
   3960       11           7              1              0       0.8571428571428571       6       
   3961       11           7              1              0       0.8571428571428571       6       
   3962       10           7              0              0             1.0             7       
   3963       11           5             -1              0             1.2             6       
   3964       9            2             -2              0             2.0             5       
   3965       11           8              1              0            0.875            7       
   3966       11           5             -1              0             1.2             6       
   3967       10           5             -2              0             1.4             7       
   3968       11           7              0              0             1.0             7       
   3969       11           6             -1              0       1.1666666666666667       7       
   3970       11           6              0              0             1.0             6       
   3971       9            2             -2              0             2.0             6       
   3972       11           5             -2              0             1.4             7       
   3973       11           5             -2              0             1.4             7       
   3974       10           8              1              0            0.875            7       
   3975       11           6              0              0             1.0             6       
   3976       10           4             -2              0             1.5             6       
   3977       10           4             -3              0            1.75             7       
   3978       9            2             -2              0             2.0             5       
   3979       9            3             -2              0       1.6666666666666667       5       
   3980       11           7              1              0       0.8571428571428571       6       
   3981       11           4             -1              0            1.25             5       
   3982       11           5             -1              0             1.2             6       
   3983       11           5             -1              0             1.2             6       
   3984       10           4             -2              0             1.5             6       
   3985       10           4             -1              0            1.25             5       
   3986       11           4             -2              0             1.5             6       
   3987       10           4             -1              0            1.25             5       
   3988       10           4             -1              0            1.25             5       
   3989       11           5             -1              0             1.2             6       
   3990       11           5             -2              0             1.4             7       
   3991       11           6             -1              0       1.1666666666666667       7       
   3992       11           5             -1              0             1.2             6       
   3993       10           4             -3              0            1.75             7       
   3994       11           5             -1              0             1.2             6       
   3995       11           6             -1              0       1.1666666666666667       7       
   3996       10           3             -2              0       1.6666666666666667       6       
   3997       11           6             -1              0       1.1666666666666667       7       
   3998       9            2             -2              0             2.0             5       
   3999       11           7              1              0       0.8571428571428571       6       
   4000       10           3             -1              0       1.3333333333333333       4       
